study,subject,Age,Sex,Averagefrequencyviolence,Gameplayed,VorNV,Score,Selfscore,Kinsey,Relationshipstatus,lengthofrelationship,ageofpartner,MV1Total,MV2Average,SGAAverage,HostilityTotal,SOIRTOTAL,Removedata,Rank,TotalSTScore,TotalLTScore
Rank_manipulation,788293786,44,Male,11.2,moremindlessviolence,V,30,4,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,24,5.772727273,7,6,22,No,8,,
Rank_manipulation,470037041,30,Male,10,deanimator,V,3,4,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little younger,19,4.681818182,3,7,15,No,10,,
Rank_manipulation,922798928,22,Male,21.8,moremindlessviolence,V,7,6,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,22,4.681818182,3,8,40,No,6,,
Rank_manipulation,598974787,24,Male,20.6,deanimator,V,1870,6,2,Single,,,8,2.181818182,3.333333333,8,10,No,2,,
Rank_manipulation,510688147,30,Male,13,deanimator,V,3750,4,1,Single,,,12,3.363636364,1.666666667,7,21,No,8,,
Rank_manipulation,349595915,33,Male,8.5,bubbleshooter,NV,3470,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,18,4.045454545,4,6,68,No,6,,
Rank_manipulation,462973816,28,Male,23.5,bubbleshooter,NV,2090,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,18,4,4,6,26,No,9,,
Rank_manipulation,447360715,20,Male,5,bubbleshooter,NV,2024,6,2,Single,,,20,3.818181818,3,6,20,No,1,,
Rank_manipulation,159093365,37,Male,4,pongnop,NV,30,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,16,3.772727273,4.333333333,6,13,No,1,,
Rank_manipulation,349841078,39,Male,24,gunblood,V,1250,4,1,Single,,,8,2.363636364,5,7,15,No,4,,
Rank_manipulation,757645033,23,Male,22.2,deanimator,V,900,4,1,Single,,,15,2.772727273,4,6,26,No,9,,
Rank_manipulation,493479832,26,Male,14,gunblood,V,2,3,2,"In a long-term monogamous relationship eg. married, partnered",1-2 years,Much younger,11,3.227272727,4.333333333,6,32,No,5,,
Rank_manipulation,765582618,31,Male,3.4,bubbleshooter,NV,800,4,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,28,5.090909091,1,6,64,No,6,,
Rank_manipulation,723310985,32,Male,9.333333333,perfectbalance,NV,6230,4,1,Single,,,8,2.681818182,2.666666667,11,40,No,5,,
Rank_manipulation,893783314,54,Male,20,pongnop,NV,995,4,1,Recently single/divorced/separated,6-10 years,A little younger,25,5.5,2.333333333,6,32,No,4,,
Rank_manipulation,461545243,35,Male,22,moremindlessviolence,V,6550,5,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,18,4.318181818,3.666666667,6,53,No,3,,
Rank_manipulation,18996894,19,Male,18,deanimator,V,0,1,1,Single,,,7,2.136363636,4,9,36,Yes,9,,
Rank_manipulation,605754142,27,Male,22.2,bubbleshooter,NV,530,2,2,Single,,,10,3.454545455,2.666666667,7,23,No,9,,
Rank_manipulation,289837469,27,Male,21.4,deanimator,V,12,4,1,Single,,,23,4.772727273,2.666666667,21,63,No,3,,
Rank_manipulation,122592568,46,Male,12,gunblood,V,1000,5,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,23,3.818181818,1,6,17,No,7,,
Rank_manipulation,728264467,52,Male,0,deanimator,V,0,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little younger,13,3.454545455,1,7,10,No,5,,
Rank_manipulation,363563485,31,Male,19.8,bubbleshooter,NV,30,3,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,23,5.772727273,3.333333333,6,58,No,9,,
Rank_manipulation,58964969,24,Male,19.33333333,perfectbalance,NV,153,5,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,20,3.181818182,3,6,54,No,2,,
Rank_manipulation,684707727,24,Male,23.8,deanimator,V,0,1,1,Single,,,9,3.636363636,4.666666667,18,28,No,9,,
Rank_manipulation,663864547,26,Male,16.8,deanimator,V,47,4,1,Single,Under one year,A little younger,21,4.772727273,2.666666667,6,72,No,3,,
Rank_manipulation,885358358,26,Male,21.2,perfectbalance,NV,2014,5,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,21,4.454545455,2.666666667,7,33,No,8,,
Rank_manipulation,286321653,29,Male,25.4,bubbleshooter,NV,6124,4,1,Single,2-5 years,Younger,19,3.272727273,4.333333333,14,66,No,7,,
Rank_manipulation,845629470,20,Male,0,moremindlessviolence,V,23,2,7,Single,2-5 years,About the same age,26,4.454545455,3,6,12,No,1,,
Rank_manipulation,49652255,27,Male,13,moremindlessviolence,V,1,1,1,Single,,,26,6.045454545,1,6,71,No,8,,
Rank_manipulation,317576330,36,Male,35,gunblood,V,10000,3,1,Single,,,14,3.818181818,1.333333333,6,39,No,3,,
Rank_manipulation,614659333,33,Male,28,perfectbalance,NV,96,4,1,Single,,,16,4,4,6,40,No,1,,
Rank_manipulation,400492749,37,Male,30.2,bubbleshooter,NV,900,3,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,16,4.181818182,1,6,14,No,3,,
Rank_manipulation,747730485,44,Male,32.66666667,pongnop,NV,0,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,22,4.272727273,6.333333333,7,47,No,9,,
Rank_manipulation,482950324,27,Male,27.2,gunblood,V,1200,6,1,Single,,,26,5.863636364,4.666666667,6,62,No,10,,
Rank_manipulation,300826338,28,Male,18.2,pongnop,NV,248,6,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,17,4.272727273,5,6,28,No,7,,
Rank_manipulation,406995332,21,Male,20,pongnop,NV,29,4,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,24,4.409090909,5,6,48,No,7,,
Rank_manipulation,508491306,33,Male,28,bubbleshooter,NV,9000,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,22,3.863636364,1.666666667,7,35,No,1,,
Rank_manipulation,460352416,64,Male,18,perfectbalance,NV,1424,4,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,About the same age,18,3.772727273,1,6,11,No,1,,
Rank_manipulation,421878896,35,Male,31,pongnop,NV,1,4,1,Single,,,20,3.909090909,1,6,53,No,9,,
Rank_manipulation,567504855,31,Male,25,pongnop,NV,5,7,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,22,4.090909091,3.666666667,6,49,No,6,,
Rank_manipulation,286032109,38,Male,22,perfectbalance,NV,1531,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,27,5.136363636,4.333333333,7,10,No,9,,
Rank_manipulation,17138591,31,Male,5,moremindlessviolence,V,913,4,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,18,3.181818182,4.333333333,6,13,No,2,,
Rank_manipulation,808507095,30,Male,10.66666667,deanimator,V,55,3,1,Single,,,17,3.5,4.333333333,9,38,Yes,8,,
Rank_manipulation,848121785,35,Male,27.4,gunblood,V,9000,5,1,Single,,,27,5.363636364,6.666666667,6,52,No,8,,
Rank_manipulation,181988680,19,Male,18.8,pongnop,NV,129,4,1,Single,,,22,3.909090909,3,6,12,No,2,,
Rank_manipulation,422253825,26,Male,19,bubbleshooter,NV,69,2,1,Single,,,20,3.954545455,5.666666667,11,62,No,3,,
Rank_manipulation,440738696,27,Male,35,bubbleshooter,NV,45,4,1,Single,,,16,4.954545455,5.333333333,6,26,No,1,,
Rank_manipulation,924408658,26,Male,22.5,perfectbalance,NV,1170,4,1,Single,,,23,5.545454545,3.666666667,6,57,No,7,,
Rank_manipulation,319181914,36,Male,23.6,perfectbalance,NV,3324,4,7,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,18,3.681818182,1.666666667,6,31,No,5,,
Rank_manipulation,229780918,23,Male,10.33333333,perfectbalance,NV,2,4,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Much older,22,4.136363636,5.666666667,6,35,No,2,,
Rank_manipulation,269505718,25,Male,13,deanimator,V,7000,6,4,Single,,,18,3.954545455,3.666666667,13,31,No,4,,
Rank_manipulation,273472967,31,Male,22.4,deanimator,V,3288,4,1,Single,,,12,3.909090909,5.666666667,10,35,No,4,,
Rank_manipulation,679191304,24,Male,24,pongnop,NV,25,6,1,Single,,,22,3.818181818,5,6,29,No,4,,
Rank_manipulation,121606752,45,Male,23.8,bubbleshooter,NV,0,1,1,Single,,,24,2.954545455,1,6,40,No,1,,
Rank_manipulation,640059153,24,Male,15.4,pongnop,NV,1427,5,1,Single,,,21,4.727272727,4.333333333,6,44,No,8,,
Rank_manipulation,269662395,48,Male,18.6,bubbleshooter,NV,200,3,1,Single,1-2 years,About the same age,22,5,4.333333333,6,58,No,5,,
Rank_manipulation,190953133,33,Male,22.4,deanimator,V,1070,4,1,Single,,,24,5.272727273,4.666666667,6,64,No,1,,
Rank_manipulation,327075404,34,Male,23.5,perfectbalance,NV,1537,7,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,22,4.818181818,5.666666667,6,58,No,5,,
Rank_manipulation,618444342,23,Male,24.66666667,perfectbalance,NV,3150,4,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,21,3.409090909,4,7,36,No,2,,
Rank_manipulation,76634342,28,Male,25,deanimator,V,50,5,1,In an open relationship/casually dating,1-2 years,A little younger,21,5.045454545,5.333333333,20,38,No,6,,
Rank_manipulation,18834624,35,Male,3,moremindlessviolence,V,2170,2,1,Single,Under one year,Older,25,5.636363636,2.333333333,9,56,No,5,,
Rank_manipulation,30507940,25,Male,42,deanimator,V,1000,6,1,Single,Under one year,,21,3.909090909,5.666666667,15,38,Yes,4,,
Rank_manipulation,228128881,30,Male,7,bubbleshooter,NV,4140,4,1,Single,,,10,2.681818182,4.666666667,6,24,No,1,,
Rank_manipulation,360135259,30,Male,11,deanimator,V,28,3,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,22,5.045454545,4.666666667,7,34,No,8,,
Rank_manipulation,257513799,23,Male,19.33333333,gunblood,V,1558,7,1,Single,,,13,4.227272727,2,6,46,No,5,,
Rank_manipulation,281019489,34,Male,23.8,gunblood,V,51,4,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,22,4.590909091,4,6,47,No,9,,
Rank_manipulation,513743414,32,Male,30,perfectbalance,NV,2860,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,25,5.863636364,5.666666667,8,42,Yes,7,,
Rank_manipulation,366516418,29,Male,28,pongnop,NV,298,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,26,5.772727273,5,9,38,No,9,,
Rank_manipulation,436254242,41,Male,18.2,moremindlessviolence,V,3091,3,1,Single,,,20,5.136363636,4.333333333,6,65,No,8,,
Rank_manipulation,294759478,27,Male,7.2,perfectbalance,NV,100,4,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,18,4.863636364,1.666666667,6,32,No,7,,
Rank_manipulation,757196447,33,Male,22.66666667,perfectbalance,NV,95620,4,1,Single,,,15,2.863636364,2.666666667,8,11,No,6,,
Rank_manipulation,458074470,26,Male,9.4,bubbleshooter,NV,100,3,2,Single,6-10 years,,13,3.863636364,4.333333333,9,38,No,4,,
Rank_manipulation,585980429,29,Male,17.8,pongnop,NV,1089,1,1,Single,,,9,2.727272727,3,8,16,No,6,,
Rank_manipulation,823965638,31,Male,22.5,bubbleshooter,NV,5,3,1,In an open relationship/casually dating,Under one year,A little older,18,3.954545455,5.333333333,7,49,No,6,,
Rank_manipulation,873527218,32,Male,30.6,gunblood,V,67,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,21,4.545454545,6,17,34,No,3,,
Rank_manipulation,375360047,45,Male,22,deanimator,V,1005,2,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,19,4.181818182,5.333333333,13,49,No,7,,
Rank_manipulation,442971182,26,Male,0,perfectbalance,NV,941,4,1,Single,,,21,3.681818182,5.333333333,6,58,No,9,,
Rank_manipulation,879755649,30,Male,26.33333333,perfectbalance,NV,2220,3,1,Single,,,19,3.681818182,4.333333333,10,46,No,3,,
Rank_manipulation,562229345,34,Male,22,pongnop,NV,5,4,1,Single,,,12,4.227272727,4.333333333,6,23,No,7,,
Rank_manipulation,855952589,37,Male,0,deanimator,V,1000,4,1,Single,Under one year,About the same age,27,4.727272727,4.333333333,6,47,No,10,,
Rank_manipulation,676522178,44,Male,35,gunblood,V,40,5,1,Recently single/divorced/separated,1-2 years,About the same age,20,4.636363636,3,6,25,No,5,,
Rank_manipulation,808861595,49,Male,24.33333333,perfectbalance,NV,0,1,1,Recently single/divorced/separated,,,20,5.181818182,2.333333333,6,20,No,6,,
Rank_manipulation,265479422,27,Male,8,gunblood,V,12280,5,1,"In a long-term monogamous relationship eg. married, partnered",Under one year,About the same age,25,4.545454545,1.666666667,7,33,No,1,,
Rank_manipulation,511935649,29,Male,17.5,gunblood,V,50,3,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,7,2.272727273,1,6,46,No,1,,
Rank_manipulation,521533781,73,Male,0,bubbleshooter,NV,0,1,2,Single,,,15,4.045454545,4.333333333,6,41,No,6,,
Rank_manipulation,825051370,26,Male,22.6,bubbleshooter,NV,55,6,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,28,5.954545455,7,6,70,No,8,,
Rank_manipulation,399319175,29,Male,24.75,pongnop,NV,485,4,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,19,4.181818182,5.666666667,6,10,No,10,,
Rank_manipulation,277011759,43,Male,11,gunblood,V,1,3,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,10,3.136363636,4.666666667,23,49,No,1,,
Rank_manipulation,284351575,44,Male,11.66666667,bubbleshooter,NV,1504,2,1,Single,,,4,1.954545455,1.333333333,9,28,No,4,,
Rank_manipulation,167510761,25,Male,8.4,deanimator,V,20,4,2,Single,Under one year,A little younger,18,3.136363636,3,13,28,No,6,,
Rank_manipulation,295637680,38,Male,26.2,perfectbalance,NV,45,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,22,4.772727273,1,6,33,No,5,,
Rank_manipulation,742842022,34,Male,6,bubbleshooter,NV,0,1,1,Single,,,27,5.863636364,2.666666667,6,62,Yes,2,,
Rank_manipulation,553405144,33,Male,19.4,pongnop,NV,106,7,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,23,4.363636364,4.333333333,6,43,No,10,,
Rank_manipulation,221823809,38,Male,17.66666667,pongnop,NV,668,1,1,Recently single/divorced/separated,11-20 years,About the same age,22,5.181818182,5,7,26,No,6,,
Rank_manipulation,4530811,48,Male,6.8,gunblood,V,10000,2,1,Single,,,13,3.272727273,3,8,59,No,3,,
Rank_manipulation,902447646,21,Male,3.2,gunblood,V,5680,4,1,Single,Under one year,A little younger,26,5.181818182,4.333333333,6,40,No,4,,
Rank_manipulation,104660275,27,Male,35,deanimator,V,5338,4,1,In an open relationship/casually dating,Under one year,A little younger,14,4.363636364,4,6,48,No,2,,
Rank_manipulation,240525320,34,Male,5.666666667,pongnop,NV,24,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,20,4.772727273,2.666666667,6,59,No,2,,
Rank_manipulation,627523842,41,Male,13.33333333,gunblood,V,0,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,20,4.5,5,6,31,Yes,7,,
Rank_manipulation,268935810,30,Male,28.2,gunblood,V,1080,2,1,Single,,,16,2.636363636,2.666666667,7,48,No,8,,
Rank_manipulation,593417904,29,Male,35.6,deanimator,V,1085,4,2,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little older,24,4.681818182,5,6,50,Yes,10,,
Rank_manipulation,785338730,24,Male,28.5,deanimator,V,3,4,1,Single,,,19,3.272727273,1.333333333,8,31,No,7,,
Rank_manipulation,484654075,30,Male,12,bubbleshooter,NV,475,6,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,16,3.5,4.666666667,7,36,No,7,,
Rank_manipulation,184673662,33,Male,23,pongnop,NV,2,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,24,4.727272727,3,6,52,No,7,,
Rank_manipulation,346788542,36,Male,28.6,pongnop,NV,67,3,1,"In a long-term monogamous relationship eg. married, partnered",Under one year,Younger,24,5,4.333333333,7,68,No,6,,
Rank_manipulation,898078991,57,Male,11.5,pongnop,NV,534,3,1,In an open relationship/casually dating,1-2 years,About the same age,17,3.636363636,2.333333333,6,47,No,4,,
Rank_manipulation,569153901,26,Male,30.2,pongnop,NV,5025,6,1,Single,,,10,2.590909091,5,15,16,No,1,,
Rank_manipulation,976572210,34,Male,21.5,bubbleshooter,NV,52,4,1,Single,,,21,3.727272727,5,9,57,No,7,,
Rank_manipulation,985449921,40,Male,8.333333333,bubbleshooter,NV,25,2,1,Single,,,17,4.227272727,1.666666667,7,70,No,4,,
Rank_manipulation,606105524,26,Male,30.8,pongnop,NV,108,5,1,Single,,,5,2.636363636,5.333333333,7,53,No,5,,
Rank_manipulation,919663432,33,Male,27.2,perfectbalance,NV,37,4,1,Single,Under one year,About the same age,20,4.5,1,6,61,No,9,,
Rank_manipulation,773742047,67,Male,9.333333333,perfectbalance,NV,2180,4,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,About the same age,24,4.454545455,1.666666667,7,46,No,2,,
Rank_manipulation,311956803,22,Male,37.8,gunblood,V,11,3,1,Single,Under one year,About the same age,27,3.363636364,1,6,56,No,8,,
Rank_manipulation,323554429,32,Male,49,pongnop,NV,1567,6,1,Single,,,7,2.636363636,2.666666667,8,33,No,2,,
Rank_manipulation,956699961,46,Male,19.2,pongnop,NV,970,3,4,Single,,,16,2.409090909,5,11,41,No,7,,
Rank_manipulation,819363295,60,Male,0,gunblood,V,6,2,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,About the same age,20,4.545454545,4,6,32,Yes,3,,
Rank_manipulation,575203183,46,Male,12.5,bubbleshooter,NV,997,5,1,Single,,,25,5.090909091,3,6,69,No,1,,
Rank_manipulation,57748442,30,Male,19,bubbleshooter,NV,34,5,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,19,2.090909091,4.333333333,6,16,No,4,,
Rank_manipulation,993281217,39,Male,15.2,bubbleshooter,NV,542,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,25,5.045454545,1,6,46,No,4,,
Rank_manipulation,235891838,40,Male,27.4,perfectbalance,NV,1168,6,1,Single,Under one year,About the same age,19,3.909090909,4.333333333,9,45,No,3,,
Rank_manipulation,436449880,42,Male,25,perfectbalance,NV,2,2,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,20,5.136363636,3,8,12,No,6,,
Rank_manipulation,685055456,47,Male,3,moremindlessviolence,V,1200,5,1,Recently single/divorced/separated,2-5 years,A little younger,19,4.318181818,2,6,40,No,5,,
Rank_manipulation,915947523,26,Male,22,perfectbalance,NV,170,5,1,Single,,,8,2.090909091,4.666666667,6,43,No,9,,
Rank_manipulation,939796554,27,Male,15,pongnop,NV,2160,2,1,Single,,,8,3.272727273,2.333333333,8,54,No,10,,
Rank_manipulation,702669912,42,Male,11.6,bubbleshooter,NV,6,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,24,5.227272727,3,10,48,No,8,,
